_id,creation_date,id,post_id,score,user_id
614ca7956378ff93c07fa954,2015-02-04T18:56:10.993Z,45005786,28329070,0,65230
614ca7956378ff93c07fa955,2015-02-04T18:58:22.557Z,45005874,28329070,0,65230
614ca7956378ff93c07fa956,2015-02-04T19:39:10.057Z,45007162,28329902,0,65230
614ca7956378ff93c07fa957,2015-02-04T19:46:57.390Z,45007388,28330029,0,65230
614ca7956378ff93c07fa958,2015-02-04T19:48:01.637Z,45007422,28330029,0,65230
614ca7956378ff93c07fa959,2015-02-04T20:10:51.363Z,45008193,28330133,0,65230
614ca7956378ff93c07fa95a,2015-02-04T20:15:01.500Z,45008353,28330537,0,65230
614ca7956378ff93c07fa95b,2015-02-04T20:16:27.867Z,45008400,28330569,0,65230
614ca7956378ff93c07fa95c,2015-02-04T20:19:38.087Z,45008497,28330569,0,65230
614ca7956378ff93c07fa95d,2015-02-05T11:29:11.147Z,45029971,28342745,0,65230
614ca7956378ff93c07fa95e,2015-02-05T11:38:20.020Z,45030326,28342745,0,65230
614ca7956378ff93c07fa95f,2015-02-05T13:46:25.493Z,45035288,28345520,0,65230
614ca7956378ff93c07fa960,2015-02-05T13:47:40.767Z,45035358,28345520,0,65230
614ca7956378ff93c07fa961,2015-02-05T13:48:24.430Z,45035393,28345520,0,65230
614ca7956378ff93c07fa962,2015-02-05T13:50:52.373Z,45035506,28345520,0,65230
614ca7956378ff93c07fa963,2015-02-06T13:12:45.300Z,45074128,28365539,0,65230
614ca7956378ff93c07fa964,2015-02-06T15:33:55.280Z,45079208,28369057,0,65230
614ca7956378ff93c07fa965,2015-02-06T15:40:35.173Z,45079443,28369307,0,65230
614ca7956378ff93c07fa966,2015-02-06T16:14:56.550Z,45080739,28370045,0,65230
614ca7956378ff93c07fa967,2015-02-06T16:16:22.363Z,45080785,28370006,0,65230
614ca7956378ff93c07fa968,2015-02-06T16:53:34.727Z,45082179,28370651,0,65230
614ca7956378ff93c07fa969,2015-02-06T16:59:54.307Z,45082384,28370747,0,65230
614ca7956378ff93c07fa96a,2015-02-06T17:02:59.557Z,45082462,28370747,0,65230
614ca7956378ff93c07fa96b,2015-02-06T17:16:26.970Z,45082884,28370651,0,65230
614ca7956378ff93c07fa96c,2015-02-06T18:09:47.337Z,45084508,28371762,0,65230
614ca7956378ff93c07fa96d,2015-02-06T18:58:47.940Z,45086101,28371892,0,65230
614ca7956378ff93c07fa96e,2015-02-06T19:29:03.790Z,45086997,28373144,0,65230
614ca7956378ff93c07fa96f,2015-02-06T20:44:54.023Z,45089314,28374382,0,65230
614ca7956378ff93c07fa970,2015-02-10T14:39:44.057Z,45198741,28434347,0,65230
614ca7956378ff93c07fa971,2015-02-10T14:44:09.427Z,45198935,28434347,0,65230
614ca7956378ff93c07fa972,2015-02-10T14:50:25.213Z,45199231,28434347,0,65230
614ca7956378ff93c07fa973,2015-02-10T15:03:36.163Z,45199819,28434785,0,65230
614ca7956378ff93c07fa974,2015-02-10T15:28:41.583Z,45200988,28434930,0,65230
614ca7956378ff93c07fa975,2015-02-10T15:33:41.307Z,45201173,28434930,0,65230
614ca7956378ff93c07fa976,2015-02-10T17:24:57.130Z,45205685,28437224,0,65230
614ca7956378ff93c07fa977,2015-02-10T18:31:16.617Z,45207905,28438897,0,65230
614ca7956378ff93c07fa978,2015-02-10T18:41:41.450Z,45208257,28419166,0,65230
614ca7956378ff93c07fa979,2015-02-10T18:54:58.593Z,45208722,28439343,0,65230
614ca7956378ff93c07fa97a,2015-02-10T20:32:36.993Z,45212107,28440777,0,65230
614ca7956378ff93c07fa97b,2015-02-10T22:54:15.340Z,45216496,28443393,0,65230
614ca7956378ff93c07fa97c,2015-02-10T23:25:12.453Z,45217215,28443728,0,65230
614ca7956378ff93c07fa97d,2015-02-10T23:28:08.360Z,45217282,28443840,0,65230
614ca7956378ff93c07fa97e,2015-02-11T13:04:09.037Z,45236811,28455010,0,65230
614ca7956378ff93c07fa97f,2015-02-11T17:39:55.843Z,45247616,28460563,0,65230
614ca7956378ff93c07fa980,2015-02-11T17:41:47.077Z,45247686,28460563,0,65230
614ca7956378ff93c07fa981,2015-02-11T17:43:20.560Z,45247742,28460563,0,65230
614ca7956378ff93c07fa982,2015-02-11T17:52:16.637Z,45248062,28460563,0,65230
614ca7956378ff93c07fa983,2015-02-12T12:56:19.167Z,45278664,28477924,0,65230
614ca7956378ff93c07fa984,2015-02-12T13:30:28.693Z,45279977,28478547,0,65230
614ca7956378ff93c07fa985,2015-02-12T14:55:29.907Z,45283524,28480414,0,65230
614ca7956378ff93c07fa986,2015-02-12T15:18:11.537Z,45284509,28480414,0,65230
614ca7956378ff93c07fa987,2015-02-12T17:35:49.233Z,45290114,28483913,0,65230
614ca7956378ff93c07fa988,2015-02-12T18:54:24.847Z,45292787,28485387,0,65230
614ca7956378ff93c07fa989,2015-02-13T00:52:55.637Z,45302577,28490743,0,65230
614ca7956378ff93c07fa98a,2015-02-13T01:06:15.790Z,45302828,28490869,0,65230
614ca7956378ff93c07fa98b,2015-02-13T03:06:48.227Z,45304443,28491586,0,65230
614ca7956378ff93c07fa98c,2015-02-13T03:12:58.013Z,45304518,28491586,0,65230
614ca7956378ff93c07fa98d,2015-02-13T03:17:24.143Z,45304583,28491586,0,65230
614ca7956378ff93c07fa98e,2015-02-13T04:51:27.213Z,45305936,28492634,0,65230
614ca7956378ff93c07fa98f,2015-02-13T05:10:28.860Z,45306246,28492858,0,65230
614ca7956378ff93c07fa990,2015-02-13T05:14:00.150Z,45306301,28492858,0,65230
614ca7956378ff93c07fa991,2015-02-13T05:16:39.513Z,45306341,28492858,0,65230
614ca7956378ff93c07fa992,2015-02-13T05:30:09.423Z,45306548,28492949,0,65230
614ca7956378ff93c07fa993,2015-02-13T05:32:00.820Z,45306573,28493009,0,65230
614ca7956378ff93c07fa994,2015-02-13T05:39:29.327Z,45306720,28493139,0,65230
614ca7956378ff93c07fa995,2015-02-13T13:25:54.783Z,45320516,28500298,0,65230
614ca7956378ff93c07fa996,2015-02-13T14:03:28.523Z,45321786,28501199,0,65230
614ca7956378ff93c07fa997,2015-02-13T14:08:10.477Z,45321925,28501372,0,65230
614ca7956378ff93c07fa998,2015-02-13T14:14:05.250Z,45322143,28501491,0,65230
614ca7956378ff93c07fa999,2015-02-13T14:29:32.183Z,45322726,28501605,0,65230
614ca7956378ff93c07fa99a,2015-02-13T14:30:32.107Z,45322768,28501653,0,65230
614ca7956378ff93c07fa99b,2015-02-13T17:03:41.293Z,45328748,28504816,0,65230
614ca7956378ff93c07fa99c,2015-02-13T17:11:03.543Z,45329029,28504288,0,65230
614ca7956378ff93c07fa99d,2015-02-13T18:51:26.830Z,45332353,28505341,0,65230
614ca7956378ff93c07fa99e,2015-02-13T18:57:54.570Z,45332560,28505341,0,65230
614ca7956378ff93c07fa99f,2015-02-14T17:50:18.397Z,45353853,28518281,0,65230
614ca7956378ff93c07fa9a0,2015-02-14T17:57:02.157Z,45353959,28518281,0,65230
614ca7956378ff93c07fa9a1,2015-02-14T18:02:12.523Z,45354058,28518281,0,65230
614ca7956378ff93c07fa9a2,2015-02-14T18:26:31.830Z,45354551,28518497,0,65230
614ca7956378ff93c07fa9a3,2015-02-14T19:04:03.683Z,45355242,28518281,0,65230
614ca7956378ff93c07fa9a4,2015-02-16T14:37:21.970Z,45400900,28543682,0,65230
614ca7956378ff93c07fa9a5,2015-02-16T14:40:21.200Z,45401007,28543682,0,65230
614ca7956378ff93c07fa9a6,2015-02-16T15:29:49.140Z,45402768,28544691,0,65230
614ca7956378ff93c07fa9a7,2015-02-16T15:49:15.200Z,45403561,28545228,0,65230
614ca7956378ff93c07fa9a8,2015-02-16T15:52:40.190Z,45403683,28545228,0,65230
614ca7956378ff93c07fa9a9,2015-02-16T16:03:31.693Z,45404098,28545387,0,65230
614ca7956378ff93c07fa9aa,2015-02-16T18:02:48.803Z,45408113,28547496,0,65230
614ca7956378ff93c07fa9ab,2015-02-16T19:35:54.247Z,45411030,28548768,0,65230
614ca7956378ff93c07fa9ac,2015-02-16T19:38:24.757Z,45411112,28548518,0,65230
614ca7956378ff93c07fa9ad,2015-02-17T03:51:15.447Z,45421391,28548518,0,65230
614ca7956378ff93c07fa9ae,2015-02-17T14:18:17.783Z,45437340,28563372,0,65230
614ca7956378ff93c07fa9af,2015-02-17T16:19:07.253Z,45442245,28565843,0,65230
614ca7956378ff93c07fa9b0,2015-02-18T13:03:59.063Z,45475983,28584249,0,65230
614ca7956378ff93c07fa9b1,2015-02-18T13:34:16.430Z,45477097,28584774,0,65230
614ca7956378ff93c07fa9b2,2015-02-18T13:36:48.300Z,45477205,28584375,0,65230
614ca7956378ff93c07fa9b3,2015-02-18T15:26:24.727Z,45481452,28587089,0,65230
614ca7956378ff93c07fa9b4,2015-02-18T15:29:53.270Z,45481608,28587089,0,65230
614ca7956378ff93c07fa9b5,2015-02-18T15:36:10.490Z,45481882,28587089,0,65230
614ca7956378ff93c07fa9b6,2015-02-18T15:49:18.140Z,45482445,28587709,0,65230
614ca7956378ff93c07fa9b7,2015-02-18T16:02:31.747Z,45483008,28587709,0,65230
614ca7956378ff93c07fa9b8,2015-02-19T03:27:06.383Z,45502551,28598090,0,65230
614ca7956378ff93c07fa9b9,2015-02-19T14:39:32.137Z,45521994,28608938,0,65230
614ca7956378ff93c07fa9ba,2015-02-19T14:43:17.657Z,45522163,28608938,0,65230
614ca7956378ff93c07fa9bb,2015-02-19T15:11:29.647Z,45523377,28609683,0,65230
614ca7956378ff93c07fa9bc,2015-02-19T15:13:44.380Z,45523474,28609683,0,65230
614ca7956378ff93c07fa9bd,2015-02-19T15:15:53.510Z,45523567,28609683,0,65230
614ca7956378ff93c07fa9be,2015-02-19T15:19:25.807Z,45523717,28609683,0,65230
614ca7956378ff93c07fa9bf,2015-02-19T15:37:31.540Z,45524510,28610171,0,65230
614ca7956378ff93c07fa9c0,2015-02-19T15:38:25.087Z,45524555,28610171,0,65230
614ca7956378ff93c07fa9c1,2015-02-19T16:31:18.847Z,45526962,28611492,0,65230
614ca7956378ff93c07fa9c2,2015-02-19T16:36:28.157Z,45527181,28611492,0,65230
614ca7956378ff93c07fa9c3,2015-02-19T17:00:49.663Z,45528217,28611750,0,65230
614ca7956378ff93c07fa9c4,2015-02-19T17:22:23.330Z,45529113,28611750,0,65230
614ca7956378ff93c07fa9c5,2015-02-19T17:39:06.543Z,45529761,28613012,0,65230
614ca7956378ff93c07fa9c6,2015-02-19T17:40:05.707Z,45529786,28613012,0,65230
614ca7956378ff93c07fa9c7,2015-02-19T17:42:29.577Z,45529875,28613184,0,65230
614ca7956378ff93c07fa9c8,2015-02-19T17:56:16.537Z,45530350,28613314,0,65230
614ca7956378ff93c07fa9c9,2015-02-20T11:20:05.913Z,45555892,28627631,0,65230
614ca7956378ff93c07fa9ca,2015-02-20T12:57:17.823Z,45559181,28628607,0,65230
614ca7956378ff93c07fa9cb,2015-02-20T15:09:38.737Z,45564244,28632048,0,65230
614ca7956378ff93c07fa9cc,2015-02-20T17:04:22.570Z,45568559,28634138,0,65230
614ca7956378ff93c07fa9cd,2015-02-20T18:09:48.043Z,45570779,28634138,0,65230
614ca7956378ff93c07fa9ce,2015-02-20T18:39:40.167Z,45571682,28634138,0,65230
614ca7956378ff93c07fa9cf,2015-02-20T18:52:18.243Z,45572034,28634138,0,65230
614ca7956378ff93c07fa9d0,2015-02-20T19:57:11.017Z,45573946,28634138,0,65230
614ca7956378ff93c07fa9d1,2015-02-23T03:41:15.570Z,45627827,28666519,0,65230
614ca7956378ff93c07fa9d2,2015-02-23T03:57:19.607Z,45628016,28666650,0,65230
614ca7956378ff93c07fa9d3,2015-02-23T04:01:14.713Z,45628081,28666697,0,65230
614ca7956378ff93c07fa9d4,2015-02-23T04:02:11.277Z,45628096,28666697,0,65230
614ca7956378ff93c07fa9d5,2015-02-23T04:04:20.287Z,45628123,28666697,0,65230
614ca7956378ff93c07fa9d6,2015-02-23T04:06:59.783Z,45628157,28666694,0,65230
614ca7956378ff93c07fa9d7,2015-02-23T04:22:48.917Z,45628351,28666615,0,65230
614ca7956378ff93c07fa9d8,2015-02-23T13:25:44.400Z,45642820,28674660,0,65230
614ca7956378ff93c07fa9d9,2015-02-24T13:58:23.837Z,45685515,8070313,0,65230
614ca7956378ff93c07fa9da,2015-02-24T19:29:21.773Z,45698738,653990,0,65230
614ca7956378ff93c07fa9db,2015-02-25T13:10:54.063Z,45726537,28719871,0,65230
614ca7956378ff93c07fa9dc,2015-02-25T13:13:38.337Z,45726641,28718841,0,65230
614ca7956378ff93c07fa9dd,2015-01-08T13:55:35.240Z,44087253,27841717,1,65230
614ca7956378ff93c07fa9de,2015-01-08T14:46:14.157Z,44089259,27842685,1,65230
614ca7956378ff93c07fa9df,2015-01-08T15:28:50.623Z,44090982,27843548,1,65230
614ca7956378ff93c07fa9e0,2015-01-09T13:37:10.700Z,44125782,27861737,1,65230
614ca7956378ff93c07fa9e1,2015-01-09T13:56:43.740Z,44126420,27861892,1,65230
614ca7956378ff93c07fa9e2,2015-01-12T18:00:29.350Z,44215298,27907951,1,65230
614ca7956378ff93c07fa9e3,2015-01-12T18:54:12.950Z,44216873,27908463,1,65230
614ca7956378ff93c07fa9e4,2015-01-13T20:26:51.050Z,44259126,27930812,1,65230
614ca7956378ff93c07fa9e5,2015-01-15T14:34:38.120Z,44324228,27965567,1,65230
614ca7956378ff93c07fa9e6,2015-01-15T17:52:49.843Z,44332323,27969797,1,65230
614ca7956378ff93c07fa9e7,2015-01-15T19:40:51.533Z,44335925,27971637,1,65230
614ca7956378ff93c07fa9e8,2015-01-15T19:42:27.237Z,44335977,27971637,1,65230
614ca7956378ff93c07fa9e9,2015-01-15T20:38:24.567Z,44337719,27972427,1,65230
614ca7956378ff93c07fa9ea,2015-01-16T19:47:39.373Z,44374042,27991653,1,65230
614ca7956378ff93c07fa9eb,2015-01-16T20:07:00.267Z,44374591,27991906,1,65230
614ca7956378ff93c07fa9ec,2015-01-21T13:07:47.840Z,44515502,28067939,1,65230
614ca7956378ff93c07fa9ed,2015-01-22T17:24:11.773Z,44565809,28094897,1,65230
614ca7956378ff93c07fa9ee,2015-01-22T17:43:50.847Z,44566448,28094897,1,65230
614ca7956378ff93c07fa9ef,2015-01-22T20:04:10.913Z,44571202,28097533,1,65230
614ca7956378ff93c07fa9f0,2015-01-23T17:31:59.653Z,44605047,28115429,1,65230
614ca7956378ff93c07fa9f1,2015-01-23T17:35:45.770Z,44605170,28115425,1,65230
614ca7956378ff93c07fa9f2,2015-01-27T14:28:50.690Z,44714753,28172638,1,65230
614ca7956378ff93c07fa9f3,2015-01-29T13:25:38.493Z,44795020,28215844,1,65230
614ca7956378ff93c07fa9f4,2015-01-29T13:45:05.747Z,44795789,28215844,1,65230
614ca7956378ff93c07fa9f5,2015-01-30T01:45:36.997Z,44818890,28227827,1,65230
614ca7956378ff93c07fa9f6,2015-01-30T13:20:13.663Z,44834825,28236477,1,65230
614ca7956378ff93c07fa9f7,2015-01-30T15:29:14.000Z,44839330,28239122,1,65230
614ca7956378ff93c07fa9f8,2015-01-30T15:31:58.653Z,44839428,28239122,1,65230
614ca7956378ff93c07fa9f9,2015-01-30T15:33:43.740Z,44839501,28239084,1,65230
614ca7956378ff93c07fa9fa,2015-01-30T15:47:01.340Z,44840000,28239412,1,65230
614ca7956378ff93c07fa9fb,2015-01-30T18:16:36.700Z,44845075,28242103,1,65230
614ca7956378ff93c07fa9fc,2015-01-30T19:14:34.393Z,44846805,28242661,1,65230
614ca7956378ff93c07fa9fd,2015-02-03T13:05:37.057Z,44950845,28299612,1,65230
614ca7956378ff93c07fa9fe,2015-02-03T17:24:17.580Z,44961097,28304927,1,65230
614ca7956378ff93c07fa9ff,2015-02-03T18:44:32.493Z,44963748,28306367,1,65230
614ca7956378ff93c07faa00,2015-02-04T03:49:09.677Z,44976503,28313144,1,65230
614ca7956378ff93c07faa01,2015-02-04T17:18:11.570Z,45002465,28327333,1,65230
614ca7956378ff93c07faa02,2015-02-04T17:51:38.573Z,45003696,28327934,1,65230
614ca7956378ff93c07faa03,2015-02-05T03:56:10.627Z,45017955,28335886,1,65230
614ca7956378ff93c07faa04,2015-02-05T21:43:48.950Z,45052838,28354638,1,65230
614ca7956378ff93c07faa05,2015-02-10T18:45:25.497Z,45208394,28439343,1,65230
614ca7956378ff93c07faa06,2015-02-12T14:01:49.673Z,45281207,28479294,1,65230
614ca7956378ff93c07faa07,2015-02-12T14:10:41.293Z,45281562,28479294,1,65230
614ca7956378ff93c07faa08,2015-02-12T14:23:38.167Z,45282130,28479294,1,65230
614ca7956378ff93c07faa09,2015-02-12T14:53:49.517Z,45283461,28480414,1,65230
614ca7956378ff93c07faa0a,2015-02-13T04:52:18.530Z,45305956,28492634,1,65230
614ca7956378ff93c07faa0b,2015-02-13T12:49:55.057Z,45319262,28499955,1,65230
614ca7956378ff93c07faa0c,2015-02-13T14:07:35.743Z,45321908,28501199,1,65230
614ca7956378ff93c07faa0d,2015-02-13T14:40:26.603Z,45323122,28501605,1,65230
614ca7956378ff93c07faa0e,2015-02-13T16:44:05.280Z,45327945,28504288,1,65230
614ca7956378ff93c07faa0f,2015-02-16T14:44:10.043Z,45401136,28543682,1,65230
614ca7956378ff93c07faa10,2015-02-16T19:32:06.277Z,45410912,28548877,1,65230
614ca7956378ff93c07faa11,2015-02-19T17:46:06.770Z,45529991,28613137,1,65230
614ca7956378ff93c07faa12,2015-02-23T03:59:29.063Z,45628055,28666697,1,65230
614ca7956378ff93c07faa13,2015-01-07T19:27:50.953Z,44060002,27827109,2,65230
614ca7956378ff93c07faa14,2015-01-09T13:50:40.293Z,44126219,27862010,2,65230
614ca7956378ff93c07faa15,2015-01-12T18:52:44.450Z,44216820,27908463,2,65230
614ca7956378ff93c07faa16,2015-01-14T19:21:28.857Z,44296609,27950736,2,65230
614ca7956378ff93c07faa17,2015-01-26T13:17:54.970Z,44672796,28150795,2,65230
614ca7956378ff93c07faa18,2015-01-26T13:24:40.907Z,44673067,28150856,2,65230
614ca7956378ff93c07faa19,2015-01-30T00:55:55.543Z,44818094,28227456,2,65230
614ca7956378ff93c07faa1a,2015-02-03T18:49:52.013Z,44963895,28306351,2,65230
614ca7956378ff93c07faa1b,2015-02-04T17:00:39.720Z,45001773,28327053,2,65230
614ca7956378ff93c07faa1c,2015-02-04T18:54:34.800Z,45005737,28329070,2,65230
614ca7956378ff93c07faa1d,2015-02-06T16:14:03.160Z,45080709,28370006,2,65230
614ca7956378ff93c07faa1e,2015-02-13T02:34:12.817Z,45304002,28491586,2,65230
614ca7956378ff93c07faa1f,2015-02-13T05:38:51.447Z,45306709,28493156,2,65230
614ca7956378ff93c07faa20,2015-02-13T12:47:20.780Z,45319170,28499955,2,65230
614ca7956378ff93c07faa21,2015-02-13T13:56:51.890Z,45321573,28501199,2,65230
614ca7956378ff93c07faa22,2015-02-16T05:37:51.917Z,45384607,28535101,2,65230
614ca7956378ff93c07faa23,2015-02-19T13:53:50.187Z,45520197,28607838,2,65230
614ca7956378ff93c07faa24,2015-02-20T17:07:56.953Z,45568677,28634381,2,65230
614ca7956378ff93c07faa25,2015-02-20T17:18:31.190Z,45569056,28634559,2,65230
614ca7956378ff93c07faa26,2015-01-08T20:47:15.503Z,44102303,27849186,3,65230
614ca7956378ff93c07faa27,2015-02-04T13:05:05.833Z,44992071,9702156,3,65230
614ca7956378ff93c07faa28,2009-04-02T14:39:03.333Z,522290,709897,0,66003
614ca7956378ff93c07faa29,2009-04-03T08:09:02.943Z,525271,709389,0,66003
614ca7956378ff93c07faa2a,2009-04-08T22:43:20.427Z,543721,218229,0,66003
614ca7956378ff93c07faa2b,2009-04-14T10:04:59.707Z,558347,746813,0,66003
614ca7956378ff93c07faa2c,2009-04-16T12:13:00.233Z,567182,755740,0,66003
614ca7956378ff93c07faa2d,2009-04-21T16:02:36.353Z,584433,772180,0,66003
614ca7956378ff93c07faa2e,2009-04-21T20:11:20.920Z,585455,772180,0,66003
614ca7956378ff93c07faa2f,2009-04-21T21:10:48.483Z,585705,772180,0,66003
614ca7956378ff93c07faa30,2009-09-10T15:33:21.373Z,1247762,1405816,0,66003
614ca7956378ff93c07faa31,2011-02-18T21:33:45.827Z,5648013,5046692,0,66003
614ca7956378ff93c07faa32,2011-09-27T18:43:19.620Z,9183885,2633733,9,66125
614ca7956378ff93c07faa33,2014-12-22T17:28:17.380Z,43637119,1005283,0,66125
614ca7956378ff93c07faa34,2016-03-01T12:16:50.777Z,59119884,24041249,0,66125
614ca7956378ff93c07faa35,2009-06-25T18:13:42.753Z,856623,1044621,0,66125
614ca7956378ff93c07faa36,2009-06-25T20:03:26.417Z,857225,1044621,0,66125
614ca7956378ff93c07faa37,2009-06-27T01:50:25.033Z,863492,1044943,0,66125
614ca7956378ff93c07faa38,2009-12-03T14:28:13.593Z,1733126,1835403,0,66125
614ca7956378ff93c07faa39,2017-05-20T18:02:54.117Z,75200041,14447924,0,66125
614ca7956378ff93c07faa3a,2011-04-27T23:07:47.457Z,6667758,5811142,0,66125
614ca7956378ff93c07faa3b,2011-04-28T00:56:51.977Z,6668732,5811142,0,66125
614ca7956378ff93c07faa3c,2014-05-14T00:15:00.950Z,36310387,18220394,0,66125
614ca7956378ff93c07faa3d,2014-05-14T23:21:08.047Z,36355462,21481712,0,66125
614ca7956378ff93c07faa3e,2016-10-19T21:22:28.057Z,67553441,26350879,0,66125
614ca7956378ff93c07faa3f,2016-05-24T20:16:26.117Z,62351328,13388001,0,66125
614ca7956378ff93c07faa40,2012-10-31T02:39:00.070Z,17889609,1632099,0,66125
614ca7956378ff93c07faa41,2012-11-25T03:07:39.057Z,18555491,1005283,0,66125
614ca7956378ff93c07faa42,2010-05-11T12:25:50.220Z,2849013,2810452,0,66125
614ca7956378ff93c07faa43,2010-07-19T12:14:48.513Z,3395638,1820968,0,66125
614ca7956378ff93c07faa44,2021-07-20T07:58:35.693Z,120974840,58978093,0,66657
614ca7956378ff93c07faa45,2016-02-25T08:58:36.983Z,58927244,35622287,0,66657
614ca7956378ff93c07faa46,2009-08-22T16:15:47.667Z,1149171,1316294,0,66657
614ca7956378ff93c07faa47,2009-08-23T10:02:41.370Z,1151252,1316294,0,66657
614ca7956378ff93c07faa48,2009-08-23T10:03:46.423Z,1151253,1316650,0,66657
614ca7956378ff93c07faa49,2009-08-23T18:14:11.063Z,1152348,1319143,0,66657
614ca7956378ff93c07faa4a,2009-08-23T18:17:43.303Z,1152353,1319161,0,66657
614ca7956378ff93c07faa4b,2009-08-23T18:28:24.717Z,1152379,1319161,0,66657
614ca7956378ff93c07faa4c,2009-08-24T08:59:22.457Z,1154600,1316650,0,66657
614ca7956378ff93c07faa4d,2009-08-23T12:43:42.057Z,1151532,1316650,1,66657
614ca7956378ff93c07faa4e,2009-08-24T00:12:03.993Z,1153292,1319161,1,66657
614ca7956378ff93c07faa4f,2020-05-18T06:28:19.693Z,109419090,57300305,0,66657
614ca7956378ff93c07faa50,2020-05-12T06:47:01.893Z,109216760,56179691,1,66657
614ca7956378ff93c07faa51,2011-02-07T16:32:36.607Z,5486444,3912452,0,66657
614ca7956378ff93c07faa52,2020-01-01T06:46:14.910Z,105269865,44588675,0,66657
614ca7956378ff93c07faa53,2020-09-20T11:03:23.437Z,113133083,57472570,0,66657
614ca7956378ff93c07faa54,2018-07-18T04:51:46.043Z,89759062,47052313,4,66657
614ca7956378ff93c07faa55,2018-05-31T05:48:11.493Z,88244613,47889382,0,66657
614ca7956378ff93c07faa56,2016-03-28T06:55:32.950Z,60143750,19099790,1,66657
614ca7956378ff93c07faa57,2019-03-07T06:51:02.663Z,96826731,44588675,0,66657
614ca7956378ff93c07faa58,2019-02-08T13:48:36.597Z,95983648,16655791,1,66657
614ca7956378ff93c07faa59,2014-11-08T00:28:45.510Z,42196826,2601782,0,67006
614ca7956378ff93c07faa5a,2016-02-17T18:09:41.797Z,58624626,339991,0,67006
614ca7956378ff93c07faa5b,2014-10-14T18:42:47.607Z,41393141,339991,1,67006
614ca7956378ff93c07faa5c,2009-05-15T15:52:16.217Z,676997,869437,0,67006
614ca7956378ff93c07faa5d,2009-05-15T16:04:47.637Z,677060,869480,0,67006
614ca7956378ff93c07faa5e,2009-05-15T17:54:09.840Z,677552,869372,0,67006
614ca7956378ff93c07faa5f,2009-05-15T18:03:19.910Z,677604,868769,0,67006
614ca7956378ff93c07faa60,2009-06-14T22:52:49.717Z,802917,670774,0,67006
614ca7956378ff93c07faa61,2009-07-03T14:14:27.747Z,892457,799311,0,67006
614ca7956378ff93c07faa62,2009-07-15T18:58:15.150Z,950793,1126491,0,67006
614ca7956378ff93c07faa63,2009-07-15T19:08:09.267Z,950858,1126452,0,67006
614ca7956378ff93c07faa64,2009-08-03T13:38:55.767Z,1047338,1222230,0,67006
614ca7956378ff93c07faa65,2009-06-23T15:57:51.847Z,843864,747314,1,67006
614ca7956378ff93c07faa66,2009-08-03T13:19:37.413Z,1047239,1222281,1,67006
614ca7956378ff93c07faa67,2009-04-20T20:17:25.267Z,581396,769897,2,67006
614ca7956378ff93c07faa68,2014-03-11T18:09:06.320Z,33939772,855605,0,67006
614ca7956378ff93c07faa69,2014-04-27T09:49:37.073Z,35707818,23321787,0,67006
614ca7956378ff93c07faa6a,2015-12-09T20:45:59.340Z,56123622,27483279,10,67006
614ca7956378ff93c07faa6b,2014-01-04T09:13:21.610Z,31406556,20408409,0,67006
614ca7956378ff93c07faa6c,2010-04-08T16:12:49.153Z,2610702,339991,21,67006
614ca7956378ff93c07faa6d,2010-03-08T19:58:25.720Z,2384240,964544,0,67006
614ca7956378ff93c07faa6e,2010-04-01T15:42:59.110Z,2564913,2561585,0,67006
614ca7956378ff93c07faa6f,2010-04-01T15:49:42.147Z,2564960,2561585,0,67006
614ca7956378ff93c07faa70,2010-05-04T14:27:01.717Z,2798638,2721569,0,67006
614ca7956378ff93c07faa71,2010-05-10T13:51:32.173Z,2840646,2793110,0,67006
614ca7956378ff93c07faa72,2010-05-10T13:52:54.277Z,2840658,2791856,0,67006
614ca7956378ff93c07faa73,2010-05-12T00:08:52.670Z,2854699,518048,0,67006
614ca7956378ff93c07faa74,2010-06-04T11:56:49.533Z,3033814,2959582,0,67006
614ca7956378ff93c07faa75,2010-04-08T18:13:07.903Z,2611712,1312751,1,67006
614ca7956378ff93c07faa76,2010-05-10T21:41:54.793Z,2844709,2112008,2,67006
614ca7956378ff93c07faa77,2010-05-19T10:40:58.890Z,2909305,2862327,2,67006
614ca7956378ff93c07faa78,2013-10-09T00:41:39.383Z,28514998,9535505,0,67006
614ca7956378ff93c07faa79,2013-10-09T00:42:15.560Z,28515016,9542185,0,67006
614ca7956378ff93c07faa7a,2017-03-29T15:17:59.303Z,73276616,7302274,0,67006
614ca7956378ff93c07faa7b,2017-03-29T17:37:44.227Z,73282514,18641538,0,67006
614ca7956378ff93c07faa7c,2017-03-29T14:33:07.027Z,73274355,12893430,3,67006
614ca7956378ff93c07faa7d,2014-05-26T12:33:28.687Z,36742006,21477343,0,67006
614ca7956378ff93c07faa7e,2014-06-05T17:51:57.097Z,37111525,24039531,1,67006
614ca7956378ff93c07faa7f,2011-01-11T16:14:12.040Z,5132854,4659729,0,67006
614ca7956378ff93c07faa80,2011-01-11T16:18:25.953Z,5132922,4659767,0,67006
614ca7956378ff93c07faa81,2011-01-11T16:19:05.860Z,5132938,4659767,0,67006
614ca7956378ff93c07faa82,2011-01-11T16:24:32.207Z,5133027,4659767,0,67006
614ca7956378ff93c07faa83,2011-01-11T16:33:23.813Z,5133145,4659729,0,67006
614ca7956378ff93c07faa84,2011-01-11T16:34:34.033Z,5133160,4659729,0,67006
